#name=basidiomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1764
#number_of_species=133
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
474at5204	Phosphatidylinositol 3-/4-kinase, catalytic domain	https://www.orthodb.org/v10?query=474at5204
5850at5204	exocyst complex component Sec10	https://www.orthodb.org/v10?query=5850at5204
13947at5204	nucleotide-diphospho-sugar transferase	https://www.orthodb.org/v10?query=13947at5204
24349at5204	major facilitator protein	https://www.orthodb.org/v10?query=24349at5204
5875at5204	gamma DNA-directed DNA polymerase	https://www.orthodb.org/v10?query=5875at5204
37387at5204	Nucleoporin Nup88	https://www.orthodb.org/v10?query=37387at5204
62588at5204	Polyribonucleotide 5'-hydroxyl-kinase Clp1, P-loop domain	https://www.orthodb.org/v10?query=62588at5204
36229at5204	Nicotinate phosphoribosyltransferase	https://www.orthodb.org/v10?query=36229at5204
60257at5204	25S rRNA (Uridine-N(3))-methyltransferase	https://www.orthodb.org/v10?query=60257at5204
72273at5204	Co-chaperone Hsc20	https://www.orthodb.org/v10?query=72273at5204
83167at5204	Telomere length regulation protein, conserved domain	https://www.orthodb.org/v10?query=83167at5204
22467at5204	Argininosuccinate synthase	https://www.orthodb.org/v10?query=22467at5204
58664at5204	ribosomal protein L10e	https://www.orthodb.org/v10?query=58664at5204
90710at5204	protein mgr2	https://www.orthodb.org/v10?query=90710at5204
77277at5204	Mitochondrial 18kDa protein	https://www.orthodb.org/v10?query=77277at5204
1532at5204	DNA-directed RNA polymerase subunit	https://www.orthodb.org/v10?query=1532at5204
27274at5204	Histone acetyltransferase	https://www.orthodb.org/v10?query=27274at5204
2449at5204	2-oxoglutarate dehydrogenase E1 component	https://www.orthodb.org/v10?query=2449at5204
25670at5204	TFIIH basal transcription factor complex, subunit SSL1	https://www.orthodb.org/v10?query=25670at5204
22152at5204	Rab GDP dissociation inhibitor	https://www.orthodb.org/v10?query=22152at5204
93248at5204	U6 snRNA-associated Sm-like protein LSm7	https://www.orthodb.org/v10?query=93248at5204
90152at5204	chaperone	https://www.orthodb.org/v10?query=90152at5204
16209at5204	mitochondrial protein	https://www.orthodb.org/v10?query=16209at5204
7950at5204	Vacuolar protein sorting-associated protein 41	https://www.orthodb.org/v10?query=7950at5204
21215at5204	Sorting nexin-41	https://www.orthodb.org/v10?query=21215at5204
90278at5204	histone-fold-containing protein	https://www.orthodb.org/v10?query=90278at5204
5462at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=5462at5204
28904at5204	Ornithine decarboxylase	https://www.orthodb.org/v10?query=28904at5204
73388at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=73388at5204
28841at5204	delta24(24(1))-sterol reductase	https://www.orthodb.org/v10?query=28841at5204
48671at5204	BQ2448_2610 protein	https://www.orthodb.org/v10?query=48671at5204
21073at5204	Golgi membrane protein	https://www.orthodb.org/v10?query=21073at5204
51268at5204	magnesium ion transmembrane transporter activity	https://www.orthodb.org/v10?query=51268at5204
68305at5204	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	https://www.orthodb.org/v10?query=68305at5204
35539at5204	V-type proton ATPase subunit	https://www.orthodb.org/v10?query=35539at5204
53349at5204	Histone methyltransferase complex subunit ASH2	https://www.orthodb.org/v10?query=53349at5204
43862at5204	Alpha/Beta hydrolase fold	https://www.orthodb.org/v10?query=43862at5204
64282at5204	BRO1 domain	https://www.orthodb.org/v10?query=64282at5204
63472at5204	Amidase	https://www.orthodb.org/v10?query=63472at5204
29947at5204	endoplasmic oxidoreductin	https://www.orthodb.org/v10?query=29947at5204
14691at5204	chaperonin-containing T-complex zeta subunit Cct6	https://www.orthodb.org/v10?query=14691at5204
75817at5204	Ribosomal protein L14e domain	https://www.orthodb.org/v10?query=75817at5204
12352at5204	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1	https://www.orthodb.org/v10?query=12352at5204
3900at5204	ARM repeat-containing protein	https://www.orthodb.org/v10?query=3900at5204
86131at5204	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 2	https://www.orthodb.org/v10?query=86131at5204
28572at5204	transcription initiation factor TFIIH subunit 1	https://www.orthodb.org/v10?query=28572at5204
74336at5204	DNA-directed RNA polymerase III subunit RPC5	https://www.orthodb.org/v10?query=74336at5204
1489at5204	START domain	https://www.orthodb.org/v10?query=1489at5204
2842at5204	ras GEF	https://www.orthodb.org/v10?query=2842at5204
71198at5204	DUF803-domain-containing protein	https://www.orthodb.org/v10?query=71198at5204
7518at5204	phosphate transporter	https://www.orthodb.org/v10?query=7518at5204
7660at5204	TPR-like protein	https://www.orthodb.org/v10?query=7660at5204
13073at5204	DNA helicase	https://www.orthodb.org/v10?query=13073at5204
22098at5204	histone-lysine N-methyltransferase Su(var)3-9	https://www.orthodb.org/v10?query=22098at5204
91722at5204	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 5	https://www.orthodb.org/v10?query=91722at5204
88390at5204	ATP synthase, F0 complex, subunit F, mitochondria, fungi	https://www.orthodb.org/v10?query=88390at5204
87797at5204	LSM domain, eukaryotic/archaea-type	https://www.orthodb.org/v10?query=87797at5204
92986at5204	synaptobrevin	https://www.orthodb.org/v10?query=92986at5204
78931at5204	NADH dehydrogenase (ubiquinone) Fe-S protein 4	https://www.orthodb.org/v10?query=78931at5204
73626at5204	TPR-like protein	https://www.orthodb.org/v10?query=73626at5204
79812at5204	NADH dehydrogenase 	https://www.orthodb.org/v10?query=79812at5204
9434at5204	Exocyst complex component SEC15	https://www.orthodb.org/v10?query=9434at5204
71939at5204	glutaredoxin	https://www.orthodb.org/v10?query=71939at5204
62066at5204	DUF431-domain-containing protein	https://www.orthodb.org/v10?query=62066at5204
50749at5204	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	https://www.orthodb.org/v10?query=50749at5204
76799at5204	Sulfhydryl oxidase	https://www.orthodb.org/v10?query=76799at5204
15396at5204	PH-domain-containing protein	https://www.orthodb.org/v10?query=15396at5204
18118at5204	GMP synthase	https://www.orthodb.org/v10?query=18118at5204
41739at5204	Sla1	https://www.orthodb.org/v10?query=41739at5204
75956at5204	eukaryotic translation initiation factor 1	https://www.orthodb.org/v10?query=75956at5204
79712at5204	G-patch domain protein	https://www.orthodb.org/v10?query=79712at5204
30940at5204	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=30940at5204
32302at5204	isocitrate dehydrogenase, NAD-dependent	https://www.orthodb.org/v10?query=32302at5204
90454at5204	transport protein particle component	https://www.orthodb.org/v10?query=90454at5204
17375at5204	ARM repeat-containing protein	https://www.orthodb.org/v10?query=17375at5204
501at5204	Nuclear pore complex protein Nup205	https://www.orthodb.org/v10?query=501at5204
76833at5204	Elongation factor 1-beta	https://www.orthodb.org/v10?query=76833at5204
4535at5204	SNF2-related, N-terminal domain	https://www.orthodb.org/v10?query=4535at5204
75533at5204	6,7-dimethyl-8-ribityllumazine synthase	https://www.orthodb.org/v10?query=75533at5204
90170at5204	small nuclear ribonucleoprotein D1	https://www.orthodb.org/v10?query=90170at5204
85667at5204	Ribosomal protein S27/S33, mitochondrial	https://www.orthodb.org/v10?query=85667at5204
72205at5204	EF-hand domain	https://www.orthodb.org/v10?query=72205at5204
63627at5204	Protein YIP	https://www.orthodb.org/v10?query=63627at5204
67314at5204	NADH dehydrogenase (ubiquinone) flavoprotein 2	https://www.orthodb.org/v10?query=67314at5204
45161at5204	Tryptophan synthase beta subunit-like PLP-dependent enzyme	https://www.orthodb.org/v10?query=45161at5204
7567at5204	dynamin GTPase	https://www.orthodb.org/v10?query=7567at5204
64968at5204	SGS-domain-containing protein	https://www.orthodb.org/v10?query=64968at5204
68826at5204	Autophagy-related protein 27	https://www.orthodb.org/v10?query=68826at5204
46805at5204	Zinc finger C2H2-type	https://www.orthodb.org/v10?query=46805at5204
10082at5204	Conserved oligomeric Golgi complex subunit 4	https://www.orthodb.org/v10?query=10082at5204
71556at5204	Adenine phosphoribosyltransferase	https://www.orthodb.org/v10?query=71556at5204
34988at5204	metal-dependent protein hydrolase	https://www.orthodb.org/v10?query=34988at5204
40505at5204	ribosomal protein L4	https://www.orthodb.org/v10?query=40505at5204
34204at5204	Cytoplasmic tRNA 2-thiolation protein 2	https://www.orthodb.org/v10?query=34204at5204
73793at5204	60S ribosomal protein L20	https://www.orthodb.org/v10?query=73793at5204
2846at5204	Elongator complex protein 1	https://www.orthodb.org/v10?query=2846at5204
9801at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=9801at5204
84632at5204	thioredoxin-like protein	https://www.orthodb.org/v10?query=84632at5204
74518at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=74518at5204
9792at5204	ribosome biogenesis protein tsr1	https://www.orthodb.org/v10?query=9792at5204
66827at5204	transcription initiation factor TFIIE subunit alpha	https://www.orthodb.org/v10?query=66827at5204
37584at5204	Ubiquitin fusion degradation protein 1	https://www.orthodb.org/v10?query=37584at5204
38874at5204	Mitochondrial import inner membrane translocase subunit TIM50	https://www.orthodb.org/v10?query=38874at5204
35371at5204	Glutamine synthetase	https://www.orthodb.org/v10?query=35371at5204
88649at5204	MICOS complex subunit	https://www.orthodb.org/v10?query=88649at5204
73064at5204	G patch domain-containing protein 1	https://www.orthodb.org/v10?query=73064at5204
65at5204	Vacuolar protein sorting-associated protein 13	https://www.orthodb.org/v10?query=65at5204
18162at5204	T-complex protein 1 subunit gamma	https://www.orthodb.org/v10?query=18162at5204
26164at5204	CDC45-like protein	https://www.orthodb.org/v10?query=26164at5204
22502at5204	histidyl-tRNA synthetase	https://www.orthodb.org/v10?query=22502at5204
13660at5204	Actin-related protein 8	https://www.orthodb.org/v10?query=13660at5204
11835at5204	mitochondrial intermediate peptidase	https://www.orthodb.org/v10?query=11835at5204
35641at5204	Sister chromatid cohesion protein DCC1	https://www.orthodb.org/v10?query=35641at5204
44998at5204	DnaJ domain	https://www.orthodb.org/v10?query=44998at5204
817at5204	DNA-directed RNA polymerase subunit	https://www.orthodb.org/v10?query=817at5204
63290at5204	NADH-ubiquinone oxidoreductase, 21kDa subunit, C-terminal, fungi	https://www.orthodb.org/v10?query=63290at5204
68399at5204	hydroxyacylglutathione hydrolase	https://www.orthodb.org/v10?query=68399at5204
18158at5204	DNA mismatch repair protein MutS, core	https://www.orthodb.org/v10?query=18158at5204
38674at5204	Homoserine dehydrogenase	https://www.orthodb.org/v10?query=38674at5204
66654at5204	Cytochrome c oxidase, subunit Vb	https://www.orthodb.org/v10?query=66654at5204
32454at5204	Ribosomal protein L3	https://www.orthodb.org/v10?query=32454at5204
3473at5204	cohesin-associated protein Pds5	https://www.orthodb.org/v10?query=3473at5204
3581at5204	kinase-like protein	https://www.orthodb.org/v10?query=3581at5204
82733at5204	endoplasmic reticulum protein	https://www.orthodb.org/v10?query=82733at5204
82302at5204	Mitochondrial distribution and morphology protein 10	https://www.orthodb.org/v10?query=82302at5204
85463at5204	DUF1783-domain-containing protein	https://www.orthodb.org/v10?query=85463at5204
85083at5204	ribosomal protein L35Ae	https://www.orthodb.org/v10?query=85083at5204
57929at5204	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=57929at5204
18117at5204	T-complex protein 1 subunit delta	https://www.orthodb.org/v10?query=18117at5204
9664at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=9664at5204
25482at5204	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=25482at5204
62153at5204	UBA-like superfamily	https://www.orthodb.org/v10?query=62153at5204
41732at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=41732at5204
77998at5204	ankyrin	https://www.orthodb.org/v10?query=77998at5204
29754at5204	Cytochrome b5-like heme/steroid binding domain	https://www.orthodb.org/v10?query=29754at5204
3010at5204	SNF2-related, N-terminal domain	https://www.orthodb.org/v10?query=3010at5204
33500at5204	tRNA adenylyltransferase	https://www.orthodb.org/v10?query=33500at5204
60302at5204	Ribosome assembly factor mrt4	https://www.orthodb.org/v10?query=60302at5204
6331at5204	Hormone-sensitive lipase	https://www.orthodb.org/v10?query=6331at5204
6970at5204	importin beta-2 subunit	https://www.orthodb.org/v10?query=6970at5204
62372at5204	Protein-L-isoaspartate O-methyltransferase	https://www.orthodb.org/v10?query=62372at5204
60597at5204	SURF4-domain-containing protein	https://www.orthodb.org/v10?query=60597at5204
34733at5204	phenylalanyl-tRNA synthetase	https://www.orthodb.org/v10?query=34733at5204
26714at5204	ATP-dependent RNA helicase DBP5	https://www.orthodb.org/v10?query=26714at5204
22750at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=22750at5204
33439at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=33439at5204
29700at5204	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=29700at5204
26788at5204	Phospho-2-dehydro-3-deoxyheptonate aldolase	https://www.orthodb.org/v10?query=26788at5204
35435at5204	amino acid transporter	https://www.orthodb.org/v10?query=35435at5204
1528at5204	Coatomer subunit alpha	https://www.orthodb.org/v10?query=1528at5204
85607at5204	BQ2448_2780 protein	https://www.orthodb.org/v10?query=85607at5204
95538at5204	V-type proton ATPase subunit G	https://www.orthodb.org/v10?query=95538at5204
69925at5204	GOLD domain	https://www.orthodb.org/v10?query=69925at5204
59743at5204	F-actin capping protein, alpha subunit	https://www.orthodb.org/v10?query=59743at5204
21023at5204	Protein disulfide-isomerase	https://www.orthodb.org/v10?query=21023at5204
45646at5204	2,4-dienoyl-CoA reductase	https://www.orthodb.org/v10?query=45646at5204
71119at5204	F-actin capping protein beta subunit	https://www.orthodb.org/v10?query=71119at5204
71146at5204	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	https://www.orthodb.org/v10?query=71146at5204
13555at5204	guanosine-diphosphatase	https://www.orthodb.org/v10?query=13555at5204
13139at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=13139at5204
83434at5204	Zinc finger C2H2-type	https://www.orthodb.org/v10?query=83434at5204
57981at5204	Dol-P-Man	https://www.orthodb.org/v10?query=57981at5204
79970at5204	ribosomal protein S8	https://www.orthodb.org/v10?query=79970at5204
19427at5204	pre-mRNA splicing factor	https://www.orthodb.org/v10?query=19427at5204
73612at5204	ubiquitin-conjugating enzyme E2	https://www.orthodb.org/v10?query=73612at5204
29194at5204	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	https://www.orthodb.org/v10?query=29194at5204
57104at5204	Protein kinase domain	https://www.orthodb.org/v10?query=57104at5204
9634at5204	Exocyst complex protein EXO70	https://www.orthodb.org/v10?query=9634at5204
35871at5204	fructose-1,6-bisphosphatase	https://www.orthodb.org/v10?query=35871at5204
62266at5204	splicing factor 3A subunit 1	https://www.orthodb.org/v10?query=62266at5204
15092at5204	NADPH--cytochrome P450 reductase	https://www.orthodb.org/v10?query=15092at5204
78362at5204	vacuolar assembly protein DID2	https://www.orthodb.org/v10?query=78362at5204
53431at5204	Aminomethyltransferase folate-binding domain-containing protein	https://www.orthodb.org/v10?query=53431at5204
52873at5204	GPN-loop GTPase	https://www.orthodb.org/v10?query=52873at5204
46814at5204	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	https://www.orthodb.org/v10?query=46814at5204
71874at5204	ribosomal protein L5	https://www.orthodb.org/v10?query=71874at5204
3666at5204	DNA polymerase	https://www.orthodb.org/v10?query=3666at5204
25312at5204	Adenylosuccinate synthetase	https://www.orthodb.org/v10?query=25312at5204
17872at5204	bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase	https://www.orthodb.org/v10?query=17872at5204
59805at5204	ribosomal RNA large subunit methyltransferase J	https://www.orthodb.org/v10?query=59805at5204
43946at5204	CAAX prenyl protease 1	https://www.orthodb.org/v10?query=43946at5204
20456at5204	Protein phosphatase PP2A regulatory subunit B	https://www.orthodb.org/v10?query=20456at5204
45537at5204	Heat shock protein DnaJ, cysteine-rich domain	https://www.orthodb.org/v10?query=45537at5204
5789at5204	Nuclear pore protein	https://www.orthodb.org/v10?query=5789at5204
85474at5204	DNA-directed RNA polymerase, RBP11-like dimerisation domain	https://www.orthodb.org/v10?query=85474at5204
42437at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=42437at5204
71585at5204	Tudor domain	https://www.orthodb.org/v10?query=71585at5204
16672at5204	V-type ATPase	https://www.orthodb.org/v10?query=16672at5204
67494at5204	ferredoxin	https://www.orthodb.org/v10?query=67494at5204
6998at5204	General vesicular transport factor p115	https://www.orthodb.org/v10?query=6998at5204
49302at5204	ribosomal protein S5 domain 2-like protein	https://www.orthodb.org/v10?query=49302at5204
57026at5204	Orotidine 5'-phosphate decarboxylase	https://www.orthodb.org/v10?query=57026at5204
70561at5204	ribosomal protein L13	https://www.orthodb.org/v10?query=70561at5204
22744at5204	protein phosphatase 2 (formerly 2A), regulatory subunit A	https://www.orthodb.org/v10?query=22744at5204
19892at5204	UDP-glucose 6-dehydrogenase	https://www.orthodb.org/v10?query=19892at5204
2279at5204	isoleucine-tRNA ligase	https://www.orthodb.org/v10?query=2279at5204
69063at5204	ATP synthase	https://www.orthodb.org/v10?query=69063at5204
5198at5204	vacuolar membrane protein	https://www.orthodb.org/v10?query=5198at5204
4596at5204	Armadillo-type fold	https://www.orthodb.org/v10?query=4596at5204
26524at5204	cysteine proteinase	https://www.orthodb.org/v10?query=26524at5204
34692at5204	tRNA pseudouridine synthase	https://www.orthodb.org/v10?query=34692at5204
17552at5204	UDP-glucose:glycoprotein glucosyltransferase	https://www.orthodb.org/v10?query=17552at5204
75218at5204	Charged multivesicular body protein 5	https://www.orthodb.org/v10?query=75218at5204
69955at5204	25S rRNA adenine-N(1) methyltransferase	https://www.orthodb.org/v10?query=69955at5204
49251at5204	Inorganic pyrophosphatase	https://www.orthodb.org/v10?query=49251at5204
1685at5204	myosin 5	https://www.orthodb.org/v10?query=1685at5204
85824at5204	Ribosomal protein L27/L41, mitochondrial	https://www.orthodb.org/v10?query=85824at5204
42008at5204	Cop9 signalosome complex subunit 5	https://www.orthodb.org/v10?query=42008at5204
15326at5204	Imidazole glycerol phosphate synthase hisHF	https://www.orthodb.org/v10?query=15326at5204
68432at5204	supernatant protein factor, C-terminal domain-containing protein	https://www.orthodb.org/v10?query=68432at5204
74966at5204	RNA-binding S4 domain	https://www.orthodb.org/v10?query=74966at5204
43781at5204	co-chaperone	https://www.orthodb.org/v10?query=43781at5204
66578at5204	Pre-mRNA-splicing factor 38A	https://www.orthodb.org/v10?query=66578at5204
85963at5204	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=85963at5204
85397at5204	mitochondrial import inner membrane translocase subunit	https://www.orthodb.org/v10?query=85397at5204
74515at5204	ribosomal protein L22	https://www.orthodb.org/v10?query=74515at5204
47190at5204	Ima1, N-terminal domain	https://www.orthodb.org/v10?query=47190at5204
80846at5204	Cytochrome b-c1 complex subunit 7	https://www.orthodb.org/v10?query=80846at5204
53607at5204	periplasmic binding protein-like II	https://www.orthodb.org/v10?query=53607at5204
51222at5204	protein serine/threonine phosphatase 2C	https://www.orthodb.org/v10?query=51222at5204
49596at5204	DUF1753-domain-containing protein	https://www.orthodb.org/v10?query=49596at5204
24696at5204	NADH-quinone oxidoreductase, subunit D	https://www.orthodb.org/v10?query=24696at5204
7248at5204	kinase-like protein	https://www.orthodb.org/v10?query=7248at5204
8033at5204	Non-specific serine/threonine protein kinase	https://www.orthodb.org/v10?query=8033at5204
7759at5204	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=7759at5204
50873at5204	Marvel domain	https://www.orthodb.org/v10?query=50873at5204
53364at5204	40S ribosomal protein S4	https://www.orthodb.org/v10?query=53364at5204
13839at5204	Anaphase-promoting complex subunit 2	https://www.orthodb.org/v10?query=13839at5204
19877at5204	NADPH-dependent diflavin oxidoreductase 1	https://www.orthodb.org/v10?query=19877at5204
6132at5204	transcription initiation factor TFIID subunit 1	https://www.orthodb.org/v10?query=6132at5204
38597at5204	Pleckstrin homology domain	https://www.orthodb.org/v10?query=38597at5204
2413at5204	Autophagy-related protein 2	https://www.orthodb.org/v10?query=2413at5204
23749at5204	Dynamin superfamily	https://www.orthodb.org/v10?query=23749at5204
69292at5204	vesicle-associated membrane protein	https://www.orthodb.org/v10?query=69292at5204
9706at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=9706at5204
89811at5204	ubiquinone oxidoreductase 20 kd subunit	https://www.orthodb.org/v10?query=89811at5204
67495at5204	Proliferating cell nuclear antigen	https://www.orthodb.org/v10?query=67495at5204
21223at5204	Peroxin/Ferlin domain	https://www.orthodb.org/v10?query=21223at5204
5116at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=5116at5204
57703at5204	Metallo-dependent hydrolase	https://www.orthodb.org/v10?query=57703at5204
57944at5204	tRNA-splicing endonuclease subunit Sen2	https://www.orthodb.org/v10?query=57944at5204
22127at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=22127at5204
34773at5204	U4/U6 small nuclear ribonucleoprotein PRP31	https://www.orthodb.org/v10?query=34773at5204
17365at5204	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit	https://www.orthodb.org/v10?query=17365at5204
3882at5204	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=3882at5204
46422at5204	O-acyltransferase	https://www.orthodb.org/v10?query=46422at5204
57214at5204	Guanine nucleotide exchange factor, Ric8	https://www.orthodb.org/v10?query=57214at5204
4781at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=4781at5204
45360at5204	NEDD8-activating enzyme E1 regulatory subunit	https://www.orthodb.org/v10?query=45360at5204
63110at5204	Nucleoporin nup45	https://www.orthodb.org/v10?query=63110at5204
21535at5204	NADH dehydrogenase 	https://www.orthodb.org/v10?query=21535at5204
25254at5204	Ubiquitin carboxyl-terminal hydrolase	https://www.orthodb.org/v10?query=25254at5204
60878at5204	SF3B4, RNA recognition motif 1	https://www.orthodb.org/v10?query=60878at5204
543at5204	Helicase sen1	https://www.orthodb.org/v10?query=543at5204
68907at5204	Proteasome subunit beta type	https://www.orthodb.org/v10?query=68907at5204
7393at5204	glycine dehydrogenase	https://www.orthodb.org/v10?query=7393at5204
19884at5204	Zinc finger C2H2-type	https://www.orthodb.org/v10?query=19884at5204
22567at5204	Eukaryotic translation initiation factor 3 subunit L	https://www.orthodb.org/v10?query=22567at5204
39147at5204	Adenylyl cyclase-associated protein	https://www.orthodb.org/v10?query=39147at5204
21944at5204	Gpi16 subunit, GPI transamidase component	https://www.orthodb.org/v10?query=21944at5204
21855at5204	pre-rRNA-processing protein IPI1	https://www.orthodb.org/v10?query=21855at5204
3877at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=3877at5204
34940at5204	Aminomethyltransferase	https://www.orthodb.org/v10?query=34940at5204
42848at5204	Trimethyllysine dioxygenase	https://www.orthodb.org/v10?query=42848at5204
29504at5204	NAD(P)-binding protein	https://www.orthodb.org/v10?query=29504at5204
80644at5204	SNARE	https://www.orthodb.org/v10?query=80644at5204
84708at5204	FUN14	https://www.orthodb.org/v10?query=84708at5204
18141at5204	Non-specific serine/threonine protein kinase	https://www.orthodb.org/v10?query=18141at5204
11354at5204	Heat shock protein	https://www.orthodb.org/v10?query=11354at5204
39794at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=39794at5204
92418at5204	Prefoldin subunit 4	https://www.orthodb.org/v10?query=92418at5204
284at5204	E3 ubiquitin ligase, domain of unknown function DUF908	https://www.orthodb.org/v10?query=284at5204
51521at5204	kinetochore protein NDC80	https://www.orthodb.org/v10?query=51521at5204
2157at5204	Nucleoporin Pom152	https://www.orthodb.org/v10?query=2157at5204
75742at5204	myosin regulatory light chain cdc4	https://www.orthodb.org/v10?query=75742at5204
48071at5204	ATP synthase subunit gamma	https://www.orthodb.org/v10?query=48071at5204
64007at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=64007at5204
27668at5204	diphenol oxidase-A2	https://www.orthodb.org/v10?query=27668at5204
51489at5204	tRNA (guanine-N(7)-)-methyltransferase	https://www.orthodb.org/v10?query=51489at5204
40114at5204	DNA-directed RNA polymerase, insert domain	https://www.orthodb.org/v10?query=40114at5204
55951at5204	rab geranylgeranyltransferase	https://www.orthodb.org/v10?query=55951at5204
76643at5204	Ribosomal protein/NADH dehydrogenase domain	https://www.orthodb.org/v10?query=76643at5204
55051at5204	scavenger mRNA decapping enzyme	https://www.orthodb.org/v10?query=55051at5204
31331at5204	mitochondrial outer membrane translocase receptor TOM70	https://www.orthodb.org/v10?query=31331at5204
28754at5204	RuvB-like helicase	https://www.orthodb.org/v10?query=28754at5204
73221at5204	cytochrome c oxidase subunit IV	https://www.orthodb.org/v10?query=73221at5204
59534at5204	Vacuolar protein sorting-associated protein 28	https://www.orthodb.org/v10?query=59534at5204
5285at5204	Prp24, RNA recognition motif1	https://www.orthodb.org/v10?query=5285at5204
54208at5204	GPI-anchor transamidase	https://www.orthodb.org/v10?query=54208at5204
2758at5204	Exportin-1	https://www.orthodb.org/v10?query=2758at5204
85469at5204	ER membrane protein complex subunit 4	https://www.orthodb.org/v10?query=85469at5204
9466at5204	AMP deaminase	https://www.orthodb.org/v10?query=9466at5204
46459at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=46459at5204
4205at5204	Phosphatidylinositol 3-/4-kinase, catalytic domain	https://www.orthodb.org/v10?query=4205at5204
73243at5204	Translation machinery-associated protein 20	https://www.orthodb.org/v10?query=73243at5204
49767at5204	SNARE	https://www.orthodb.org/v10?query=49767at5204
89776at5204	ATP synthase, F0 complex, subunit E, mitochondrial	https://www.orthodb.org/v10?query=89776at5204
72559at5204	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=72559at5204
31502at5204	Mitogen-activated protein kinase	https://www.orthodb.org/v10?query=31502at5204
25469at5204	ATP-dependent RNA helicase DBP8	https://www.orthodb.org/v10?query=25469at5204
80406at5204	Ribosome biogenesis regulatory protein	https://www.orthodb.org/v10?query=80406at5204
6538at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=6538at5204
19583at5204	Cysteine desulfurase	https://www.orthodb.org/v10?query=19583at5204
56771at5204	exosome complex component RRP41	https://www.orthodb.org/v10?query=56771at5204
393at5204	DNA polymerase epsilon catalytic subunit	https://www.orthodb.org/v10?query=393at5204
68536at5204	Zinc finger, MIZ-type	https://www.orthodb.org/v10?query=68536at5204
43762at5204	thiolase	https://www.orthodb.org/v10?query=43762at5204
67101at5204	F-box-like domain superfamily	https://www.orthodb.org/v10?query=67101at5204
67530at5204	DnaJ domain	https://www.orthodb.org/v10?query=67530at5204
72075at5204	glutamate binding protein	https://www.orthodb.org/v10?query=72075at5204
61175at5204	riboflavin synthase, alpha subunit	https://www.orthodb.org/v10?query=61175at5204
73129at5204	peroxisomal biogenesis factor 11	https://www.orthodb.org/v10?query=73129at5204
1657at5204	glycoside hydrolase family 63 protein	https://www.orthodb.org/v10?query=1657at5204
9237at5204	Peptide hydrolase	https://www.orthodb.org/v10?query=9237at5204
12593at5204	fimbrin	https://www.orthodb.org/v10?query=12593at5204
65917at5204	Hid-1/Ecm30	https://www.orthodb.org/v10?query=65917at5204
41819at5204	Cytoplasmic tRNA 2-thiolation protein 1	https://www.orthodb.org/v10?query=41819at5204
80702at5204	Hepatocellular carcinoma-associated antigen 59-domain-containing protein	https://www.orthodb.org/v10?query=80702at5204
57070at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=57070at5204
