#name=ascomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1706
#number_of_species=365
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
344931at4890	ribosomal protein L11	https://www.orthodb.org/v10?query=344931at4890
230051at4890	Vacuolar protein sorting-associated protein 26	https://www.orthodb.org/v10?query=230051at4890
360315at4890	Ribosomal protein L29/L35	https://www.orthodb.org/v10?query=360315at4890
334403at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=334403at4890
56049at4890	Vacuolar transporter chaperone 4	https://www.orthodb.org/v10?query=56049at4890
211777at4890	Mitochondrial carrier protein	https://www.orthodb.org/v10?query=211777at4890
264126at4890	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=264126at4890
7647at4890	Ras GTPase activating protein	https://www.orthodb.org/v10?query=7647at4890
255376at4890	Ornithine carbamoyltransferase	https://www.orthodb.org/v10?query=255376at4890
299561at4890	Deoxyhypusine hydroxylase	https://www.orthodb.org/v10?query=299561at4890
319139at4890	Syntaxin 5	https://www.orthodb.org/v10?query=319139at4890
307154at4890	Translationally controlled tumour protein	https://www.orthodb.org/v10?query=307154at4890
230412at4890	Ribosomal protein L3	https://www.orthodb.org/v10?query=230412at4890
61371at4890	Histone-lysine N-methyltransferase, H3 lysine-4 specific	https://www.orthodb.org/v10?query=61371at4890
136092at4890	Adenosylhomocysteinase	https://www.orthodb.org/v10?query=136092at4890
319819at4890	Glycine cleavage system H protein	https://www.orthodb.org/v10?query=319819at4890
234908at4890	D-arabinono-1,4-lactone oxidase	https://www.orthodb.org/v10?query=234908at4890
349327at4890	Protein of unknown function DUF1690	https://www.orthodb.org/v10?query=349327at4890
52721at4890	Nucleoporin Nup120/160	https://www.orthodb.org/v10?query=52721at4890
101880at4890	Importin-beta domain-containing protein	https://www.orthodb.org/v10?query=101880at4890
223353at4890	Protein phosphatase methylesterase 1	https://www.orthodb.org/v10?query=223353at4890
238870at4890	PQ loop repeat protein	https://www.orthodb.org/v10?query=238870at4890
98715at4890	Phosphoinositide phospholipase C	https://www.orthodb.org/v10?query=98715at4890
149675at4890	Zinc finger protein ZPR1	https://www.orthodb.org/v10?query=149675at4890
59995at4890	Exocyst complex component Sec5	https://www.orthodb.org/v10?query=59995at4890
343339at4890	Gdt1 family	https://www.orthodb.org/v10?query=343339at4890
303763at4890	U4/U6 small nuclear ribonucleoprotein	https://www.orthodb.org/v10?query=303763at4890
119371at4890	RGS domain	https://www.orthodb.org/v10?query=119371at4890
191313at4890	Nucleolar complex-associated protein 3	https://www.orthodb.org/v10?query=191313at4890
164802at4890	Zinc finger C2H2-type	https://www.orthodb.org/v10?query=164802at4890
244701at4890	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	https://www.orthodb.org/v10?query=244701at4890
221543at4890	Choline transporter-like	https://www.orthodb.org/v10?query=221543at4890
134389at4890	Armadillo-type fold	https://www.orthodb.org/v10?query=134389at4890
93921at4890	T-complex protein 1 subunit gamma	https://www.orthodb.org/v10?query=93921at4890
212355at4890	SWIB/MDM2 domain	https://www.orthodb.org/v10?query=212355at4890
302169at4890	Glucosidase II beta subunit-like protein	https://www.orthodb.org/v10?query=302169at4890
130539at4890	AdoMet-dependent rRNA methyltransferase SPB1	https://www.orthodb.org/v10?query=130539at4890
29753at4890	ubiquitin interaction domain-containing protein	https://www.orthodb.org/v10?query=29753at4890
191758at4890	Putative RNA polymerase II transcription factor B subunit 1	https://www.orthodb.org/v10?query=191758at4890
354140at4890	Pre-mRNA-splicing factor cwc26	https://www.orthodb.org/v10?query=354140at4890
44015at4890	putative exocyst complex component sec8	https://www.orthodb.org/v10?query=44015at4890
288784at4890	mitochondrial carrier	https://www.orthodb.org/v10?query=288784at4890
267819at4890	YEATS	https://www.orthodb.org/v10?query=267819at4890
245477at4890	Rab proteins geranylgeranyltransferase	https://www.orthodb.org/v10?query=245477at4890
315892at4890	Shr3 amino acid permease chaperone	https://www.orthodb.org/v10?query=315892at4890
254626at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=254626at4890
345065at4890	Mitochondrial distribution and morphology protein 12	https://www.orthodb.org/v10?query=345065at4890
140522at4890	CAAX prenyl protease 1	https://www.orthodb.org/v10?query=140522at4890
342805at4890	GTP binding domain	https://www.orthodb.org/v10?query=342805at4890
192781at4890	RNA-binding domain superfamily	https://www.orthodb.org/v10?query=192781at4890
231864at4890	Prohibitin-1	https://www.orthodb.org/v10?query=231864at4890
109030at4890	SNF2-related, N-terminal domain	https://www.orthodb.org/v10?query=109030at4890
246646at4890	Protein kinase domain	https://www.orthodb.org/v10?query=246646at4890
270320at4890	PPM-type phosphatase domain	https://www.orthodb.org/v10?query=270320at4890
285364at4890	Pre-mRNA splicing factor	https://www.orthodb.org/v10?query=285364at4890
271755at4890	GPN-loop GTPase	https://www.orthodb.org/v10?query=271755at4890
116973at4890	Integral membrane protein	https://www.orthodb.org/v10?query=116973at4890
154480at4890	Pseudouridine synthase	https://www.orthodb.org/v10?query=154480at4890
186170at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=186170at4890
323671at4890	methionine-R-sulfoxide reductase	https://www.orthodb.org/v10?query=323671at4890
335381at4890	60S ribosomal protein L13	https://www.orthodb.org/v10?query=335381at4890
146825at4890	Elongation factor Tu	https://www.orthodb.org/v10?query=146825at4890
299189at4890	Chitin synthase export chaperone	https://www.orthodb.org/v10?query=299189at4890
49638at4890	Glycogen 	https://www.orthodb.org/v10?query=49638at4890
313598at4890	GRASP55/65	https://www.orthodb.org/v10?query=313598at4890
307380at4890	XPA	https://www.orthodb.org/v10?query=307380at4890
330192at4890	Exonuclease V	https://www.orthodb.org/v10?query=330192at4890
289252at4890	40S ribosomal protein S6	https://www.orthodb.org/v10?query=289252at4890
11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	https://www.orthodb.org/v10?query=11683at4890
89071at4890	Protein of unknown function DUF726	https://www.orthodb.org/v10?query=89071at4890
248447at4890	Anaphase-promoting complex subunit 2	https://www.orthodb.org/v10?query=248447at4890
309617at4890	YagE family protein	https://www.orthodb.org/v10?query=309617at4890
25255at4890	Leucyl-tRNA synthetase	https://www.orthodb.org/v10?query=25255at4890
290247at4890	Cell division cycle protein 123	https://www.orthodb.org/v10?query=290247at4890
147822at4890	tRNA dimethylallyltransferase	https://www.orthodb.org/v10?query=147822at4890
174155at4890	Actin family	https://www.orthodb.org/v10?query=174155at4890
32643at4890	Cation-transporting ATPase	https://www.orthodb.org/v10?query=32643at4890
115066at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=115066at4890
356381at4890	Pre-mRNA-splicing factor CWC21	https://www.orthodb.org/v10?query=356381at4890
65149at4890	Pleckstrin homology domain	https://www.orthodb.org/v10?query=65149at4890
25673at4890	Non-specific serine/threonine protein kinase	https://www.orthodb.org/v10?query=25673at4890
278809at4890	Zinc finger, RING-CH-type	https://www.orthodb.org/v10?query=278809at4890
294791at4890	ESCRT-II complex, vps25 subunit	https://www.orthodb.org/v10?query=294791at4890
137165at4890	TRAPP III complex, Trs85	https://www.orthodb.org/v10?query=137165at4890
262792at4890	Thymidylate kinase	https://www.orthodb.org/v10?query=262792at4890
241578at4890	glycosyltransferase family 34 protein	https://www.orthodb.org/v10?query=241578at4890
2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain	https://www.orthodb.org/v10?query=2653at4890
112144at4890	Integral membrane protein	https://www.orthodb.org/v10?query=112144at4890
309117at4890	Mitochondrial glycoprotein	https://www.orthodb.org/v10?query=309117at4890
284344at4890	Zinc finger, HIT-type	https://www.orthodb.org/v10?query=284344at4890
174127at4890	Anthranilate phosphoribosyltransferase	https://www.orthodb.org/v10?query=174127at4890
30528at4890	Importin-beta domain-containing protein	https://www.orthodb.org/v10?query=30528at4890
323569at4890	NAD(P)H-hydrate epimerase	https://www.orthodb.org/v10?query=323569at4890
281561at4890	Translation initiation factor 2, alpha subunit	https://www.orthodb.org/v10?query=281561at4890
250134at4890	Adenosine kinase	https://www.orthodb.org/v10?query=250134at4890
286813at4890	Eukaryotic translation initiation factor 3 subunit G	https://www.orthodb.org/v10?query=286813at4890
124728at4890	Mannosyltransferase	https://www.orthodb.org/v10?query=124728at4890
355369at4890	Prefoldin subunit 2	https://www.orthodb.org/v10?query=355369at4890
133834at4890	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=133834at4890
130793at4890	RNA polymerase II associated factor Paf1	https://www.orthodb.org/v10?query=130793at4890
63919at4890	Transketolase	https://www.orthodb.org/v10?query=63919at4890
190866at4890	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	https://www.orthodb.org/v10?query=190866at4890
248587at4890	Phosphoacetylglucosamine mutase	https://www.orthodb.org/v10?query=248587at4890
91870at4890	Elongator complex protein 3	https://www.orthodb.org/v10?query=91870at4890
98184at4890	Histone deacetylase	https://www.orthodb.org/v10?query=98184at4890
350097at4890	transcription elongation factor B, polypeptide 1	https://www.orthodb.org/v10?query=350097at4890
358582at4890	Mitochondrial export translocase Oxa2	https://www.orthodb.org/v10?query=358582at4890
362636at4890	concanavalin A-like lectin/glucanase	https://www.orthodb.org/v10?query=362636at4890
96101at4890	Sla1	https://www.orthodb.org/v10?query=96101at4890
250246at4890	Nucleolar complex protein 4	https://www.orthodb.org/v10?query=250246at4890
361750at4890	Cytochrome c oxidase subunit 6, mitochondrial	https://www.orthodb.org/v10?query=361750at4890
244767at4890	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial	https://www.orthodb.org/v10?query=244767at4890
252971at4890	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=252971at4890
184220at4890	Histone acetyltransferase subunit 3	https://www.orthodb.org/v10?query=184220at4890
222288at4890	Serine/threonine-protein phosphatase	https://www.orthodb.org/v10?query=222288at4890
238193at4890	U3 small nucleolar ribonucleoprotein protein MPP10	https://www.orthodb.org/v10?query=238193at4890
150442at4890	Exonuclease 1	https://www.orthodb.org/v10?query=150442at4890
209240at4890	Putative 26S proteasome regulatory subunit rpn9	https://www.orthodb.org/v10?query=209240at4890
123363at4890	Flavodoxin and radical SAM domain protein	https://www.orthodb.org/v10?query=123363at4890
246691at4890	Kinetochore protein nuf2	https://www.orthodb.org/v10?query=246691at4890
229320at4890	Programmed cell death protein 2	https://www.orthodb.org/v10?query=229320at4890
37846at4890	Coatomer subunit gamma	https://www.orthodb.org/v10?query=37846at4890
309827at4890	V-ATPase proteolipid subunit	https://www.orthodb.org/v10?query=309827at4890
315918at4890	Mediator of RNA polymerase II transcription subunit 7	https://www.orthodb.org/v10?query=315918at4890
130338at4890	Sin3 complex subunit	https://www.orthodb.org/v10?query=130338at4890
47833at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=47833at4890
91633at4890	Phosphoenolpyruvate carboxykinase	https://www.orthodb.org/v10?query=91633at4890
1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908	https://www.orthodb.org/v10?query=1372at4890
305598at4890	Mitochondrial import inner membrane translocase subunit tim-54	https://www.orthodb.org/v10?query=305598at4890
187455at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=187455at4890
231625at4890	Autophagy-related protein 3	https://www.orthodb.org/v10?query=231625at4890
240900at4890	Garp complex component	https://www.orthodb.org/v10?query=240900at4890
289852at4890	GTP cyclohydrolase II	https://www.orthodb.org/v10?query=289852at4890
61611at4890	Ribosomal protein Rsm22-like	https://www.orthodb.org/v10?query=61611at4890
125929at4890	nuclear envelope protein	https://www.orthodb.org/v10?query=125929at4890
261164at4890	Golgi phosphoprotein 3-like	https://www.orthodb.org/v10?query=261164at4890
130554at4890	Zinc finger, RING-type	https://www.orthodb.org/v10?query=130554at4890
4161at4890	Dbl homology (DH) domain	https://www.orthodb.org/v10?query=4161at4890
63541at4890	Peroxisomal targeting signal receptor	https://www.orthodb.org/v10?query=63541at4890
171624at4890	Transcription initiation factor IIF subunit alpha	https://www.orthodb.org/v10?query=171624at4890
233393at4890	MBOAT family protein	https://www.orthodb.org/v10?query=233393at4890
10480at4890	Protein kinase	https://www.orthodb.org/v10?query=10480at4890
78644at4890	Fimbrin	https://www.orthodb.org/v10?query=78644at4890
26601at4890	Elongation factor 3	https://www.orthodb.org/v10?query=26601at4890
344448at4890	SNF7 family protein	https://www.orthodb.org/v10?query=344448at4890
101213at4890	Glucose-6-phosphate isomerase	https://www.orthodb.org/v10?query=101213at4890
197107at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=197107at4890
344030at4890	Ribosomal protein S8	https://www.orthodb.org/v10?query=344030at4890
327049at4890	Ribosomal protein S5 domain 2-type fold	https://www.orthodb.org/v10?query=327049at4890
83773at4890	glycoside hydrolase family 31 protein	https://www.orthodb.org/v10?query=83773at4890
285859at4890	coatomer zeta subunit	https://www.orthodb.org/v10?query=285859at4890
143691at4890	DNA-directed RNA polymerase, insert domain	https://www.orthodb.org/v10?query=143691at4890
245815at4890	Ribose-phosphate pyrophosphokinase	https://www.orthodb.org/v10?query=245815at4890
288703at4890	Tethering factor for nuclear proteasome STS1	https://www.orthodb.org/v10?query=288703at4890
273326at4890	Sterile alpha motif domain	https://www.orthodb.org/v10?query=273326at4890
343810at4890	peptidyl-tRNA hydrolase	https://www.orthodb.org/v10?query=343810at4890
36866at4890	Importin subunit beta-2	https://www.orthodb.org/v10?query=36866at4890
113231at4890	DNA polymerase V	https://www.orthodb.org/v10?query=113231at4890
309478at4890	Zinc finger, HIT-type	https://www.orthodb.org/v10?query=309478at4890
314374at4890	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=314374at4890
278954at4890	50S ribosomal protein L4	https://www.orthodb.org/v10?query=278954at4890
144027at4890	Pre-mRNA-splicing factor syf1	https://www.orthodb.org/v10?query=144027at4890
219278at4890	Mitochondrial chaperone BCS1	https://www.orthodb.org/v10?query=219278at4890
337083at4890	Ribosomal protein S10	https://www.orthodb.org/v10?query=337083at4890
127800at4890	Eukaryotic translation initiation factor 2 subunit gamma	https://www.orthodb.org/v10?query=127800at4890
266118at4890	Homoserine dehydrogenase	https://www.orthodb.org/v10?query=266118at4890
306798at4890	RNA-binding S4 domain	https://www.orthodb.org/v10?query=306798at4890
220071at4890	Glutamyl-tRNA synthetase	https://www.orthodb.org/v10?query=220071at4890
227750at4890	DNA-directed RNA polymerase, insert domain	https://www.orthodb.org/v10?query=227750at4890
342781at4890	Uba domain-containing protein ucp14	https://www.orthodb.org/v10?query=342781at4890
221760at4890	Nucleotide exchange factor Fes1	https://www.orthodb.org/v10?query=221760at4890
307240at4890	Proteasome subunit beta type	https://www.orthodb.org/v10?query=307240at4890
136105at4890	tRNA guanosine-2'-O-methyltransferase	https://www.orthodb.org/v10?query=136105at4890
271944at4890	Carboxypeptidase D	https://www.orthodb.org/v10?query=271944at4890
37253at4890	Mediator of RNA polymerase II transcription subunit 16	https://www.orthodb.org/v10?query=37253at4890
208061at4890	Chorismate synthase	https://www.orthodb.org/v10?query=208061at4890
98141at4890	UbiB domain	https://www.orthodb.org/v10?query=98141at4890
224512at4890	Chalcone isomerase	https://www.orthodb.org/v10?query=224512at4890
145970at4890	GMP synthase	https://www.orthodb.org/v10?query=145970at4890
94133at4890	Anaphase-promoting complex subunit 8	https://www.orthodb.org/v10?query=94133at4890
203165at4890	CRAL-TRIO lipid binding domain	https://www.orthodb.org/v10?query=203165at4890
264501at4890	Chromatin associated protein KTI12	https://www.orthodb.org/v10?query=264501at4890
271295at4890	Diphthine synthase	https://www.orthodb.org/v10?query=271295at4890
59338at4890	Mitochondrial intermediate peptidase	https://www.orthodb.org/v10?query=59338at4890
307790at4890	Pre-mRNA-splicing factor cwc2	https://www.orthodb.org/v10?query=307790at4890
263183at4890	Serine/threonine-protein kinase RIO1	https://www.orthodb.org/v10?query=263183at4890
230943at4890	Transcription initiation factor IIE subunit alpha	https://www.orthodb.org/v10?query=230943at4890
188064at4890	Cystathionine beta-synthase	https://www.orthodb.org/v10?query=188064at4890
319470at4890	Ubiquitin-conjugating enzyme E2 2	https://www.orthodb.org/v10?query=319470at4890
161098at4890	Heat shock protein 70 family	https://www.orthodb.org/v10?query=161098at4890
321038at4890	Transcriptional regulator TACO1-like	https://www.orthodb.org/v10?query=321038at4890
148524at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=148524at4890
27773at4890	Nuclear pore protein	https://www.orthodb.org/v10?query=27773at4890
341074at4890	metal ion transmembrane transporter activity	https://www.orthodb.org/v10?query=341074at4890
288739at4890	vesicle-mediated transporter Vid24	https://www.orthodb.org/v10?query=288739at4890
152018at4890	Telomere length regulation protein	https://www.orthodb.org/v10?query=152018at4890
199929at4890	Putative kinetochore protein NDC80	https://www.orthodb.org/v10?query=199929at4890
85375at4890	Isocitrate lyase	https://www.orthodb.org/v10?query=85375at4890
26127at4890	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	https://www.orthodb.org/v10?query=26127at4890
250799at4890	Pyridoxine biosynthesis protein	https://www.orthodb.org/v10?query=250799at4890
162392at4890	60S ribosomal export protein NMD3	https://www.orthodb.org/v10?query=162392at4890
277433at4890	Kinase	https://www.orthodb.org/v10?query=277433at4890
158122at4890	DNA ligase	https://www.orthodb.org/v10?query=158122at4890
17135at4890	WD40 repeat	https://www.orthodb.org/v10?query=17135at4890
295883at4890	Cytochrome c heme lyase	https://www.orthodb.org/v10?query=295883at4890
197231at4890	LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052	https://www.orthodb.org/v10?query=197231at4890
205428at4890	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	https://www.orthodb.org/v10?query=205428at4890
218917at4890	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=218917at4890
345866at4890	Cytochrome c oxidase, subunit Vb	https://www.orthodb.org/v10?query=345866at4890
112810at4890	Rab-GTPase-TBC domain	https://www.orthodb.org/v10?query=112810at4890
279471at4890	Oxidoreductase, short chain dehydrogenase/reductase family	https://www.orthodb.org/v10?query=279471at4890
85474at4890	RNA helicase	https://www.orthodb.org/v10?query=85474at4890
356564at4890	BSD domain	https://www.orthodb.org/v10?query=356564at4890
328495at4890	Cyclin-dependent kinases regulatory subunit	https://www.orthodb.org/v10?query=328495at4890
85315at4890	Vacuolar import and degradation protein 27	https://www.orthodb.org/v10?query=85315at4890
249697at4890	Zinc finger C2H2 superfamily	https://www.orthodb.org/v10?query=249697at4890
38520at4890	Peptidase S8/S53 domain	https://www.orthodb.org/v10?query=38520at4890
333361at4890	Ribosome biogenesis protein NOP53	https://www.orthodb.org/v10?query=333361at4890
5198at4890	Sec7 domain	https://www.orthodb.org/v10?query=5198at4890
314881at4890	Endoplasmic reticulum vesicle protein 25	https://www.orthodb.org/v10?query=314881at4890
20855at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=20855at4890
229818at4890	Survival factor 1	https://www.orthodb.org/v10?query=229818at4890
4344at4890	Zinc finger, CCHC-type	https://www.orthodb.org/v10?query=4344at4890
167080at4890	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	https://www.orthodb.org/v10?query=167080at4890
340599at4890	Autophagy-related protein	https://www.orthodb.org/v10?query=340599at4890
169325at4890	farnesyl-diphosphate farnesyltransferase	https://www.orthodb.org/v10?query=169325at4890
312415at4890	Exosome complex exonuclease RRP41	https://www.orthodb.org/v10?query=312415at4890
43781at4890	Armadillo-type fold	https://www.orthodb.org/v10?query=43781at4890
239391at4890	Cytosolic Fe-S cluster assembly factor NBP35	https://www.orthodb.org/v10?query=239391at4890
296491at4890	Phosphatidyl-N-methylethanolamine N-methyltransferase	https://www.orthodb.org/v10?query=296491at4890
174097at4890	GPI-anchor transamidase	https://www.orthodb.org/v10?query=174097at4890
300426at4890	RNA polymerase II-binding domain	https://www.orthodb.org/v10?query=300426at4890
265624at4890	Uracil-DNA glycosylase	https://www.orthodb.org/v10?query=265624at4890
296713at4890	25S rRNA (Uridine-N(3))-methyltransferase	https://www.orthodb.org/v10?query=296713at4890
53410at4890	Homoaconitase, mitochondrial	https://www.orthodb.org/v10?query=53410at4890
204442at4890	Mediator of RNA polymerase II transcription subunit 17	https://www.orthodb.org/v10?query=204442at4890
209799at4890	tRNA (Adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6	https://www.orthodb.org/v10?query=209799at4890
137708at4890	Zinc finger, RING-type	https://www.orthodb.org/v10?query=137708at4890
195376at4890	Calcium influx-promoting protein ehs1	https://www.orthodb.org/v10?query=195376at4890
306353at4890	RAI1-like	https://www.orthodb.org/v10?query=306353at4890
75364at4890	T-complex protein 1 subunit zeta	https://www.orthodb.org/v10?query=75364at4890
144126at4890	Serine/threonine-protein phosphatase	https://www.orthodb.org/v10?query=144126at4890
11641at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=11641at4890
350506at4890	Histone H2A	https://www.orthodb.org/v10?query=350506at4890
78352at4890	ATP-dependent helicase, C-terminal	https://www.orthodb.org/v10?query=78352at4890
334516at4890	Pre-mRNA-splicing factor slu7	https://www.orthodb.org/v10?query=334516at4890
281437at4890	Eukaryotic translation initiation factor 6	https://www.orthodb.org/v10?query=281437at4890
61904at4890	DNA ligase	https://www.orthodb.org/v10?query=61904at4890
296462at4890	Dynactin Arp1 p62 subunit RO2	https://www.orthodb.org/v10?query=296462at4890
113746at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=113746at4890
312115at4890	Chorismate mutase	https://www.orthodb.org/v10?query=312115at4890
312873at4890	Uridylate kinase	https://www.orthodb.org/v10?query=312873at4890
70967at4890	Serine/threonine-protein kinase cot-1	https://www.orthodb.org/v10?query=70967at4890
299071at4890	Trafficking protein particle complex subunit BET3	https://www.orthodb.org/v10?query=299071at4890
19760at4890	Condensin complex subunit 1	https://www.orthodb.org/v10?query=19760at4890
233592at4890	25S rRNA adenine-N(1) methyltransferase	https://www.orthodb.org/v10?query=233592at4890
156570at4890	Actin family	https://www.orthodb.org/v10?query=156570at4890
3488at4890	Ribosomal protein L19	https://www.orthodb.org/v10?query=3488at4890
275358at4890	Amidase	https://www.orthodb.org/v10?query=275358at4890
233846at4890	Rab-GTPase-TBC domain	https://www.orthodb.org/v10?query=233846at4890
263705at4890	Outer mitochondrial membrane protein porin	https://www.orthodb.org/v10?query=263705at4890
69023at4890	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=69023at4890
139675at4890	General transcription and DNA repair factor IIH	https://www.orthodb.org/v10?query=139675at4890
111489at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=111489at4890
266795at4890	Diphosphomevalonate decarboxylase	https://www.orthodb.org/v10?query=266795at4890
78473at4890	STAS domain	https://www.orthodb.org/v10?query=78473at4890
9929at4890	Pleckstrin homology domain	https://www.orthodb.org/v10?query=9929at4890
16615at4890	DNA topoisomerase 2	https://www.orthodb.org/v10?query=16615at4890
175648at4890	Glutathione reductase	https://www.orthodb.org/v10?query=175648at4890
144213at4890	Importin subunit alpha	https://www.orthodb.org/v10?query=144213at4890
128534at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=128534at4890
277413at4890	Zinc finger, RING/FYVE/PHD-type	https://www.orthodb.org/v10?query=277413at4890
210637at4890	GPN-loop GTPase	https://www.orthodb.org/v10?query=210637at4890
335819at4890	SWR1-complex protein 5	https://www.orthodb.org/v10?query=335819at4890
10872at4890	Myosin-2	https://www.orthodb.org/v10?query=10872at4890
235718at4890	Mitochondrial matrix Mmp37	https://www.orthodb.org/v10?query=235718at4890
24394at4890	ATP-dependent RNA helicase Ski2, C-terminal	https://www.orthodb.org/v10?query=24394at4890
293673at4890	Glycosylphosphatidylinositol anchor biosynthesis protein 11	https://www.orthodb.org/v10?query=293673at4890
99362at4890	Ribosome biogenesis protein ERB1	https://www.orthodb.org/v10?query=99362at4890
118689at4890	Chromatin structure-remodeling complex subunit RSC1	https://www.orthodb.org/v10?query=118689at4890
143067at4890	Ketol-acid reductoisomerase, mitochondrial	https://www.orthodb.org/v10?query=143067at4890
233265at4890	Octanoyltransferase	https://www.orthodb.org/v10?query=233265at4890
297115at4890	AVL9/DENND6 domain	https://www.orthodb.org/v10?query=297115at4890
271463at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=271463at4890
293791at4890	Vacuolar ATP synthase subunit D	https://www.orthodb.org/v10?query=293791at4890
56303at4890	Tetratricopeptide-like helical domain superfamily	https://www.orthodb.org/v10?query=56303at4890
263881at4890	terpenoid cyclases/Protein prenyltransferase	https://www.orthodb.org/v10?query=263881at4890
263860at4890	CDK-activating kinase assembly factor MAT1	https://www.orthodb.org/v10?query=263860at4890
155796at4890	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	https://www.orthodb.org/v10?query=155796at4890
311839at4890	killer toxin sensitivity protein	https://www.orthodb.org/v10?query=311839at4890
245419at4890	Histone acetyltransferase type B catalytic subunit	https://www.orthodb.org/v10?query=245419at4890
166456at4890	RNA helicase	https://www.orthodb.org/v10?query=166456at4890
179828at4890	RNA helicase	https://www.orthodb.org/v10?query=179828at4890
285875at4890	Protein pbn1	https://www.orthodb.org/v10?query=285875at4890
126185at4890	ATP-dependent RNA helicase DEAD-box, conserved site	https://www.orthodb.org/v10?query=126185at4890
237486at4890	Nuclear segregation protein	https://www.orthodb.org/v10?query=237486at4890
117765at4890	T-complex protein 1 subunit beta	https://www.orthodb.org/v10?query=117765at4890
51710at4890	Peroxisomal biogenesis factor 6	https://www.orthodb.org/v10?query=51710at4890
138504at4890	CCAAT-box-binding transcription factor	https://www.orthodb.org/v10?query=138504at4890
75898at4890	N-acetyltransferase B complex non catalytic subunit	https://www.orthodb.org/v10?query=75898at4890
323508at4890	ORMDL family protein	https://www.orthodb.org/v10?query=323508at4890
97889at4890	Dynamin, GTPase domain	https://www.orthodb.org/v10?query=97889at4890
268426at4890	Phosphomevalonate kinase	https://www.orthodb.org/v10?query=268426at4890
291507at4890	Amp-dependent synthetase ligase	https://www.orthodb.org/v10?query=291507at4890
289701at4890	Proteasome subunit beta type	https://www.orthodb.org/v10?query=289701at4890
330776at4890	Exoribonuclease, PH domain 2 superfamily	https://www.orthodb.org/v10?query=330776at4890
175764at4890	Hypercellular protein HypA	https://www.orthodb.org/v10?query=175764at4890
89647at4890	Calcium permease family membrane transporter	https://www.orthodb.org/v10?query=89647at4890
202821at4890	KEN domain	https://www.orthodb.org/v10?query=202821at4890
342958at4890	Acetate non-utilizing protein 9, mitochondrial	https://www.orthodb.org/v10?query=342958at4890
25517at4890	Mitochondrial presequence protease	https://www.orthodb.org/v10?query=25517at4890
173755at4890	Actin-related protein 2/3 complex subunit	https://www.orthodb.org/v10?query=173755at4890
133490at4890	GAT domain	https://www.orthodb.org/v10?query=133490at4890
261552at4890	Surfeit locus 4	https://www.orthodb.org/v10?query=261552at4890
14399at4890	Elongation factor 3	https://www.orthodb.org/v10?query=14399at4890
250296at4890	Spindle assembly checkpoint component MAD1	https://www.orthodb.org/v10?query=250296at4890
74594at4890	Coatomer subunit beta	https://www.orthodb.org/v10?query=74594at4890
327639at4890	Nucleotide-binding alpha-beta plait domain superfamily	https://www.orthodb.org/v10?query=327639at4890
359882at4890	Protein phosphatase inhibitor 2 (IPP-2)	https://www.orthodb.org/v10?query=359882at4890
202137at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=202137at4890
349891at4890	DNA-directed RNA polymerase, RBP11-like dimerisation domain	https://www.orthodb.org/v10?query=349891at4890
276617at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=276617at4890
135392at4890	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=135392at4890
